area_id,area_name,b19101g001,b19101g001_moe,b19101g002,b19101g002_moe,b19101g003,b19101g003_moe,b19101g004,b19101g004_moe,b19101g005,b19101g005_moe,b19101g006,b19101g006_moe,b19101g007,b19101g007_moe,b19101g008,b19101g008_moe,b19101g009,b19101g009_moe,b19101g010,b19101g010_moe,b19101g011,b19101g011_moe,b19101g012,b19101g012_moe,b19101g013,b19101g013_moe,b19101g014,b19101g014_moe,b19101g015,b19101g015_moe,b19101g016,b19101g016_moe,b19101g017,b19101g017_moe
BK43,Midwood,198,88,0,51,0,51,25,58,30,58,25,58,17,56,11,52,15,55,18,53,19,53,15,52,23,54,0,51,0,51,0,51,0,51
BK44,Madison,90,61,0,46,0,46,15,47,12,49,0,46,16,51,10,47,0,46,0,46,10,47,0,46,12,48,10,47,5,46,0,46,0,46
BK45,Georgetown-Marine Park-Bergen Beach-Mill Basin,84,67,0,55,14,58,0,55,0,55,0,55,0,55,0,55,8,55,0,55,0,55,0,55,6,55,30,60,13,55,0,55,13,57
BK46,Ocean Parkway South,33,39,4,35,0,36,0,36,4,35,0,36,0,36,0,36,15,40,0,36,0,36,0,36,0,36,10,37,0,36,0,36,0,36
BK50,Canarsie,112,82,18,71,0,70,0,70,0,70,4,69,34,78,0,70,0,70,18,71,11,71,16,70,0,70,0,70,7,70,0,70,4,69
BK58,Flatlands,207,102,0,62,0,62,4,65,11,62,0,62,0,62,17,66,0,62,42,76,0,62,54,69,28,64,42,77,0,62,9,63,0,62
BK60,Prospect Lefferts Gardens-Wingate,222,120,14,59,0,58,6,57,29,62,0,58,0,58,0,58,36,77,8,58,11,59,52,79,20,64,39,80,0,58,7,57,0,58
BK61,Crown Heights North,303,116,42,84,16,67,15,67,24,70,0,67,8,67,13,68,0,67,46,77,39,74,18,68,25,68,34,74,7,67,0,67,16,69
BK63,Crown Heights South,76,58,0,40,0,40,32,48,0,40,8,40,0,40,0,40,8,40,0,40,0,40,28,51,0,40,0,40,0,40,0,40,0,40
BK64,Prospect Heights,52,44,9,33,0,32,0,32,11,35,0,32,9,33,0,32,0,32,0,32,0,32,0,32,11,33,12,35,0,32,0,32,0,32
BK68,Fort Greene,209,90,43,63,26,51,0,38,6,37,0,38,0,38,0,38,15,39,6,37,7,38,6,37,0,38,65,61,0,38,16,45,19,35
BK69,Clinton Hill,334,139,0,40,39,60,0,40,16,44,12,42,11,42,12,43,0,40,0,40,17,41,26,42,51,59,27,47,0,40,98,102,25,52
BK72,Williamsburg,55,59,21,48,5,35,0,36,0,36,0,36,21,47,0,36,0,36,0,36,0,36,0,36,8,36,0,36,0,36,0,36,0,36
BK73,North Side-South Side,249,108,18,53,23,52,54,77,40,63,19,54,11,51,0,48,0,48,0,48,0,48,29,61,0,48,11,48,32,52,0,48,12,48
BK75,Bedford,260,102,28,58,20,57,0,56,38,68,11,58,0,56,26,55,9,56,35,67,47,64,0,56,9,57,26,62,11,57,0,56,0,56
BK76,Greenpoint,62,50,10,43,0,42,0,42,0,42,0,42,0,42,0,42,3,40,4,40,29,48,0,42,10,43,0,42,0,42,0,42,6,41
BK77,Bushwick North,308,104,52,66,27,53,40,60,2,51,28,54,44,65,0,54,0,54,0,54,41,59,18,58,34,57,13,55,0,54,0,54,9,53
BK78,Bushwick South,375,138,90,87,12,58,18,56,0,56,57,73,0,56,30,73,14,59,31,64,11,56,15,57,54,65,10,57,21,61,0,56,12,58
BK79,Ocean Hill,100,63,19,40,0,38,0,38,0,38,6,38,0,38,0,38,15,42,0,38,0,38,0,38,0,38,15,42,0,38,0,38,45,51
BK81,Brownsville,122,79,16,52,36,65,6,51,0,51,0,51,0,51,0,51,0,51,5,50,8,51,0,51,14,53,0,51,9,51,19,57,9,52
BK82,East New York,210,93,8,65,17,64,23,68,8,64,59,77,0,65,25,66,5,65,0,65,5,63,0,65,52,74,8,64,0,65,0,65,0,65
BK83,Cypress Hills-City Line,132,62,9,48,0,49,4,48,25,50,5,49,0,49,8,50,0,49,0,49,8,48,28,52,17,51,5,49,6,49,17,55,0,49
BK85,East New York (Pennsylvania Ave),35,43,0,36,11,38,9,37,0,36,0,36,6,35,0,36,0,36,0,36,0,36,0,36,0,36,9,38,0,36,0,36,0,36
BK88,Borough Park,60,75,10,69,0,68,0,68,0,68,0,68,0,68,0,68,15,71,0,68,0,68,12,69,0,68,0,68,15,69,8,69,0,68
BK90,East Williamsburg,109,66,15,44,0,40,0,40,0,40,10,41,8,42,0,40,0,40,22,44,29,47,25,46,0,40,0,40,0,40,0,40,0,40
BK91,East Flatbush-Farragut,279,103,7,53,3,52,0,54,0,54,0,54,0,54,21,56,0,54,14,56,18,55,89,88,4,53,25,57,14,54,84,70,0,54
BK93,Starrett City,52,44,14,29,10,25,0,24,0,24,0,24,0,24,0,24,14,29,0,24,0,24,0,24,0,24,0,24,14,29,0,24,0,24
BK95,Erasmus,125,74,15,39,0,36,30,57,10,38,12,39,0,36,0,36,0,36,0,36,0,36,16,38,13,40,16,43,0,36,13,38,0,36
BK96,Rugby-Remsen Village,124,84,32,57,0,54,8,54,0,54,32,74,17,58,0,54,0,54,7,55,0,54,11,55,0,54,17,54,0,54,0,54,0,54
BK99,park-cemetery-etc-Brooklyn,7,40,0,40,0,40,0,40,0,40,0,40,0,40,0,40,0,40,0,40,0,40,7,40,0,40,0,40,0,40,0,40,0,40
BX01,Claremont-Bathgate,145,80,32,44,11,40,15,43,0,40,53,59,0,40,0,40,11,42,0,40,0,40,15,45,8,38,0,40,0,40,0,40,0,40
BX03,Eastchester-Edenwald-Baychester,201,113,14,42,2,38,12,41,0,40,0,40,0,40,16,43,0,40,0,40,52,65,0,40,71,89,5,39,6,39,23,44,0,40
BX05,Bedford Park-Fordham North,237,96,24,50,28,56,0,50,21,58,0,50,23,47,51,58,19,49,8,49,13,53,6,48,0,50,12,51,0,50,18,55,14,52
BX06,Belmont,187,125,38,56,83,105,0,34,13,34,0,34,0,34,0,34,0,34,25,50,14,36,0,34,14,37,0,34,0,34,0,34,0,34
BX07,Bronxdale,368,150,31,59,116,94,10,39,0,38,92,88,16,42,14,43,0,38,0,38,10,39,25,54,54,52,0,38,0,38,0,38,0,38
BX08,West Farms-Bronx River,601,187,91,104,59,68,68,66,36,70,52,72,18,48,0,40,44,60,0,40,46,52,51,51,30,49,28,52,25,44,53,60,0,40
BX09,Soundview-Castle Hill-Clason Point-Harding Park,247,101,14,49,0,50,49,62,0,50,17,54,12,51,7,48,18,54,0,50,13,51,14,51,37,64,41,59,14,52,11,50,0,50
BX10,Pelham Bay-Country Club-City Island,72,62,0,34,0,34,26,50,0,34,1,43,0,34,0,34,0,34,16,39,14,36,0,34,9,35,6,34,0,34,0,34,0,34
BX13,Co-op City,236,147,28,50,0,33,0,33,0,33,31,43,0,33,0,33,0,33,29,38,16,35,0,33,21,31,23,47,0,33,88,119,0,33
BX14,East Concourse-Concourse Village,323,132,78,79,0,51,29,60,18,56,28,66,42,65,10,52,34,66,0,51,0,51,17,56,53,61,0,51,0,51,14,54,0,51
BX17,East Tremont,300,110,56,60,29,50,10,46,15,48,28,52,36,66,3,44,0,45,0,45,0,45,16,48,71,68,9,45,0,45,27,54,0,45
BX22,North Riverdale-Fieldston-Riverdale,74,56,11,39,0,38,0,38,0,38,9,39,0,38,10,39,0,38,0,38,0,38,22,47,0,38,22,42,0,38,0,38,0,38
BX26,Highbridge,127,62,35,45,18,40,7,40,5,39,0,42,0,42,8,42,0,42,22,43,0,42,16,41,0,42,16,46,0,42,0,42,0,42
BX27,Hunts Point,253,95,30,39,15,36,56,54,12,40,38,53,19,37,9,39,28,40,6,36,17,40,9,39,0,38,6,35,0,38,0,38,8,39
BX28,Van Cortlandt Village,411,134,52,61,0,43,48,60,19,44,12,45,14,47,49,78,28,53,17,45,55,60,11,45,37,51,30,49,0,43,28,44,11,44
BX29,Spuyten Duyvil-Kingsbridge,162,102,0,38,38,69,0,38,0,38,11,40,0,38,0,38,0,38,0,38,23,43,39,69,8,39,36,57,0,38,0,38,7,38
BX30,Kingsbridge Heights,284,108,43,43,64,64,0,38,74,63,0,38,36,50,23,44,18,39,0,38,15,42,11,40,0,38,0,38,0,38,0,38,0,38
BX31,Allerton-Pelham Gardens,150,73,8,41,20,49,0,42,0,42,12,42,5,41,41,47,0,42,0,42,0,42,20,45,31,48,0,42,4,42,9,43,0,42
BX33,Longwood,154,65,16,33,6,33,26,44,13,38,13,37,24,36,14,39,11,37,0,36,8,34,12,37,0,36,11,37,0,36,0,36,0,36
BX34,Melrose South-Mott Haven North,163,83,21,43,27,50,43,58,8,43,23,47,7,40,0,42,0,42,12,43,0,42,0,42,22,52,0,42,0,42,0,42,0,42
BX35,Morrisania-Melrose,374,115,108,67,40,61,9,38,50,58,33,47,26,40,6,37,14,38,16,45,17,39,18,42,25,44,0,40,0,40,12,39,0,40
BX36,University Heights-Morris Heights,419,146,63,68,31,58,46,65,15,50,43,53,37,70,87,99,8,51,32,56,14,54,4,50,30,58,0,51,0,51,9,51,0,51
BX37,Van Nest-Morris Park-Westchester Square,263,102,0,42,14,43,28,46,14,41,26,51,0,42,43,63,5,41,6,41,16,45,43,48,33,50,35,49,0,42,0,42,0,42
BX39,Mott Haven-Port Morris,218,92,1,49,32,50,62,63,19,50,0,50,8,48,44,65,6,50,9,50,0,50,19,51,5,49,13,50,0,50,0,50,0,50
BX40,Fordham South,120,79,21,42,0,32,55,59,19,34,0,32,0,32,0,32,25,47,0,32,0,32,0,32,0,32,0,32,0,32,0,32,0,32
BX41,Mount Hope,268,100,30,52,45,54,16,48,14,51,0,51,25,56,17,51,21,53,0,51,56,73,12,52,13,50,5,50,14,52,0,51,0,51
BX43,Norwood,399,127,68,59,74,72,75,58,0,41,18,48,0,41,4,38,18,49,8,40,42,58,13,43,66,64,0,41,13,43,0,41,0,41
BX44,Williamsbridge-Olinville,213,101,11,56,23,60,0,54,12,56,45,69,0,54,11,55,0,54,0,54,32,68,34,60,16,56,9,54,8,54,12,56,0,54
BX46,Parkchester,403,152,23,38,0,36,27,47,62,76,0,36,33,46,32,48,0,36,29,58,47,64,22,38,41,45,31,44,0,36,56,81,0,36
BX49,Pelham Parkway,107,71,15,38,0,38,11,40,0,38,0,38,0,38,0,38,0,38,42,61,16,44,0,38,23,39,0,38,0,38,0,38,0,38
BX52,Schuylerville-Throgs Neck-Edgewater Park,233,97,106,65,0,52,25,64,6,51,0,52,0,52,0,52,0,52,25,65,15,53,16,53,8,53,32,55,0,52,0,52,0,52
BX55,Soundview-Bruckner,599,168,160,96,52,69,47,58,39,49,56,60,27,51,16,44,47,59,24,52,33,50,49,52,0,40,49,59,0,40,0,40,0,40
BX59,Westchester-Unionport,325,124,0,36,17,42,55,69,34,60,21,47,8,38,0,36,11,38,23,41,44,62,60,60,33,52,5,35,0,36,6,36,8,37
BX62,Woodlawn-Wakefield,92,67,0,48,0,48,0,48,0,48,0,48,8,48,0,48,0,48,14,51,0,48,12,48,35,61,10,49,0,48,8,49,5,47
BX63,West Concourse,238,106,24,44,5,41,28,48,26,50,35,52,18,44,0,42,13,43,0,42,49,77,23,45,13,43,4,40,0,42,0,42,0,42
BX75,Crotona Park East,89,49,15,32,6,29,16,36,0,29,11,31,22,35,0,29,0,29,0,29,9,30,10,31,0,29,0,29,0,29,0,29,0,29
BX98,Rikers Island,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17
BX99,park-cemetery-etc-Bronx,27,41,0,32,0,32,0,32,0,32,0,32,0,32,0,32,0,32,0,32,0,32,15,37,12,34,0,32,0,32,0,32,0,32
MN01,Marble Hill-Inwood,371,131,29,48,76,76,35,45,0,41,13,37,12,42,23,43,13,43,45,56,28,58,9,40,50,61,23,52,0,41,15,45,0,41
MN03,Central Harlem North-Polo Grounds,770,205,165,117,80,91,74,82,0,59,62,78,37,68,0,59,105,91,19,64,3,59,82,86,29,74,33,73,12,61,40,85,29,73
MN04,Hamilton Heights,1746,349,406,170,199,119,207,128,157,95,65,73,130,106,69,89,116,90,46,71,78,81,0,46,129,93,0,46,79,85,46,66,19,53
MN06,Manhattanville,436,154,73,68,52,70,19,43,56,52,0,34,39,50,90,74,0,34,0,34,19,42,50,49,0,34,0,34,38,47,0,34,0,34
MN09,Morningside Heights,260,110,0,45,2,44,14,47,35,55,0,45,0,45,0,45,0,45,0,45,32,66,13,47,37,54,36,51,0,45,49,63,42,49
MN11,Central Harlem South,311,101,37,51,41,53,28,50,0,45,0,45,21,46,0,45,17,49,0,45,6,43,75,62,9,46,17,48,0,45,31,50,29,50
MN12,Upper West Side,473,175,16,70,0,68,13,70,0,68,72,94,49,87,22,75,0,68,0,68,56,91,40,91,10,68,87,82,0,68,50,73,58,86
MN13,Hudson Yards-Chelsea-Flat Iron-Union Square,315,131,9,54,0,54,47,69,0,54,19,59,0,54,0,54,13,57,9,53,0,54,13,56,27,59,13,56,0,54,43,82,122,94
MN14,Lincoln Square,254,148,43,84,0,48,57,78,0,48,0,48,0,48,11,48,0,48,0,48,0,48,44,85,11,50,0,48,0,48,46,73,42,66
MN15,Clinton,205,123,18,49,53,77,0,43,10,43,0,43,0,43,0,43,0,43,0,43,0,43,57,73,46,63,13,46,0,43,8,44,0,43
MN17,Midtown-Midtown South,106,82,32,67,0,51,0,51,0,51,5,50,0,51,0,51,0,51,0,51,0,51,0,51,0,51,0,51,0,51,7,51,62,69
MN19,Turtle Bay-East Midtown,84,76,0,48,0,48,0,48,0,48,0,48,0,48,0,48,0,48,0,48,14,50,0,48,0,48,0,48,51,67,0,48,19,55
MN20,Murray Hill-Kips Bay,148,93,25,50,16,46,0,42,0,42,0,42,0,42,15,45,0,42,0,42,0,42,28,61,46,60,0,42,11,44,7,41,0,42
MN21,Gramercy,40,41,0,34,0,34,0,34,0,34,0,34,0,34,0,34,11,35,0,34,7,31,5,31,0,34,0,34,0,34,17,41,0,34
MN22,East Village,79,62,9,40,0,40,29,52,0,40,0,40,0,40,0,40,0,40,0,40,9,39,0,40,0,40,0,40,0,40,0,40,32,49
MN23,West Village,121,93,0,56,0,56,0,56,12,58,0,56,0,56,0,56,0,56,0,56,0,56,13,58,0,56,0,56,11,57,6,58,79,86
MN24,SoHo-TriBeCa-Civic Center-Little Italy,86,57,0,42,0,42,0,42,0,42,18,48,0,42,12,44,0,42,0,42,0,42,0,42,0,42,0,42,0,42,13,45,43,47
MN25,Battery Park City-Lower Manhattan,98,85,0,42,24,48,0,42,0,42,0,42,0,42,0,42,0,42,0,42,0,42,0,42,0,42,20,48,39,73,0,42,15,44
MN27,Chinatown,183,110,12,42,37,62,7,42,0,44,8,44,19,51,0,44,20,52,0,44,29,62,0,44,14,46,0,44,0,44,37,72,0,44
MN28,Lower East Side,658,169,57,68,47,80,40,58,73,80,43,64,73,71,63,90,15,55,9,56,43,65,55,69,98,83,21,57,0,56,15,59,6,55
MN31,Lenox Hill-Roosevelt Island,216,126,0,53,0,53,0,53,0,53,0,53,0,53,0,53,21,60,62,104,0,53,0,53,0,53,65,71,0,53,53,71,15,56
MN32,Yorkville,176,125,0,50,0,50,0,50,0,50,0,50,0,50,0,50,16,56,53,84,0,50,15,52,14,52,49,90,22,61,0,50,7,49
MN33,East Harlem South,438,154,72,77,26,53,33,58,18,57,48,74,74,81,20,51,0,50,25,56,43,60,0,50,2,48,0,50,23,59,34,59,20,52
MN34,East Harlem North,440,169,35,59,8,49,26,51,44,53,28,58,64,101,51,69,0,50,11,52,14,53,22,57,75,92,12,52,14,51,3,49,33,68
MN35,Washington Heights North,403,126,0,52,17,56,12,52,14,54,37,55,35,54,30,60,14,53,51,69,23,56,15,54,70,68,13,52,16,55,14,54,42,58
MN36,Washington Heights South,839,201,34,57,39,64,75,66,115,96,40,62,84,87,48,66,32,64,23,54,69,72,74,85,87,73,66,71,0,56,0,56,53,74
MN40,Upper East Side-Carnegie Hill,69,73,0,52,0,52,0,52,0,52,0,52,0,52,0,52,0,52,0,52,0,52,44,71,0,52,0,52,0,52,0,52,25,55
MN50,Stuyvesant Town-Cooper Village,12,22,0,22,0,22,12,22,0,22,0,22,0,22,0,22,0,22,0,22,0,22,0,22,0,22,0,22,0,22,0,22,0,22
MN99,park-cemetery-etc-Manhattan,0,32,0,32,0,32,0,32,0,32,0,32,0,32,0,32,0,32,0,32,0,32,0,32,0,32,0,32,0,32,0,32,0,32
QN01,South Jamaica,291,97,11,48,8,47,26,47,0,46,90,68,16,52,0,46,20,53,0,46,12,46,50,52,19,48,19,49,8,47,12,43,0,46
QN02,Springfield Gardens North,33,47,0,31,0,31,0,31,0,31,0,31,0,31,26,48,0,31,0,31,0,31,0,31,0,31,7,29,0,31,0,31,0,31
QN03,Springfield Gardens South-Brookville,74,56,0,29,0,29,5,29,0,29,0,29,0,29,0,29,0,29,7,29,0,29,0,29,17,38,13,29,12,34,0,29,20,43
QN05,Rosedale,151,85,0,35,22,46,0,35,28,55,0,35,0,35,0,35,0,35,0,35,8,34,14,37,13,38,5,34,11,36,30,46,20,43
QN06,Jamaica Estates-Holliswood,223,99,19,40,0,36,0,36,0,36,0,36,0,36,15,43,17,43,5,35,0,36,0,36,46,53,41,57,43,57,37,58,0,36
QN07,Hollis,282,102,34,51,0,36,24,42,21,48,19,44,8,36,0,36,0,36,0,36,21,40,38,40,85,72,0,36,12,39,9,37,11,34
QN08,St. Albans,193,84,8,59,10,60,10,60,18,57,16,62,0,59,0,59,6,58,0,59,0,59,27,59,38,62,6,58,20,66,22,63,12,60
QN10,Breezy Point-Belle Harbor-Rockaway Park-Broad Channel,69,56,0,36,0,36,8,36,13,39,0,36,0,36,17,37,0,36,0,36,0,36,0,36,26,53,5,35,0,36,0,36,0,36
QN12,Hammels-Arverne-Edgemere,118,79,19,48,0,38,0,38,10,39,0,38,0,38,0,38,0,38,0,38,39,59,23,46,0,38,9,39,0,38,8,39,10,39
QN15,Far Rockaway-Bayswater,267,109,11,46,0,46,12,46,30,52,0,46,0,46,29,50,0,46,0,46,0,46,48,70,16,48,65,74,0,46,28,52,28,51
QN17,Forest Hills,414,148,0,64,0,64,45,69,6,63,0,64,0,64,19,69,0,64,62,91,94,86,0,64,73,91,26,68,63,82,26,68,0,64
QN18,Rego Park,185,80,0,34,0,34,15,36,13,38,13,35,0,34,0,34,11,37,0,34,0,34,61,58,23,41,31,48,7,33,0,34,11,36
QN19,Glendale,93,65,0,43,0,43,0,43,10,45,7,44,16,50,0,43,7,43,8,44,0,43,0,43,12,45,16,45,0,43,17,50,0,43
QN20,Ridgewood,368,121,19,61,14,59,23,59,14,59,11,55,14,57,12,58,0,56,36,66,13,57,90,85,75,72,10,57,0,56,9,57,28,62
QN21,Middle Village,61,71,0,51,0,51,0,51,0,51,0,51,7,52,6,51,0,51,4,50,0,51,0,51,0,51,22,53,22,68,0,51,0,51
QN22,Flushing,514,167,44,67,34,56,8,54,24,56,0,54,46,76,34,74,19,53,4,52,63,85,41,70,100,79,39,69,34,64,24,66,0,54
QN23,College Point,76,49,0,34,0,34,7,31,18,41,0,34,0,34,18,36,19,38,0,34,0,34,14,33,0,34,0,34,0,34,0,34,0,34
QN25,Corona,286,132,0,44,0,44,26,58,0,44,22,54,25,50,0,44,44,56,26,59,34,51,10,45,49,76,40,76,10,44,0,44,0,44
QN26,North Corona,247,110,22,48,10,46,32,67,7,43,18,50,8,44,10,47,0,45,0,45,23,45,24,57,56,68,26,47,0,45,11,45,0,45
QN27,East Elmhurst,103,64,0,34,0,34,0,34,0,34,4,33,5,33,0,34,0,34,0,34,0,34,27,40,11,33,5,33,5,33,46,55,0,34
QN28,Jackson Heights,779,204,14,68,83,96,35,75,76,106,25,68,123,96,43,74,11,67,24,69,71,87,21,68,83,84,52,78,19,67,43,74,56,87
QN29,Elmhurst,312,114,5,59,41,68,13,61,0,60,32,67,0,60,8,60,28,67,34,71,35,71,27,67,32,63,34,68,9,60,14,58,0,60
QN30,Maspeth,51,57,0,45,0,45,0,45,0,45,0,45,30,58,6,44,3,44,0,45,3,44,0,45,0,45,0,45,9,46,0,45,0,45
QN31,Hunters Point-Sunnyside-West Maspeth,401,124,13,59,29,63,25,60,34,73,13,58,0,56,21,58,13,58,5,56,59,74,32,65,55,68,59,67,27,61,16,58,0,56
QN33,Cambria Heights,37,42,4,42,0,43,0,43,0,43,0,43,0,43,0,43,6,43,5,43,0,43,5,42,0,43,0,43,17,45,0,43,0,43
QN34,Queens Village,704,161,5,56,14,58,42,67,0,56,36,62,26,57,24,57,61,76,32,69,64,65,75,69,104,76,118,89,35,60,68,67,0,56
QN35,Briarwood-Jamaica Hills,421,135,11,49,0,47,31,64,0,47,30,58,0,47,0,47,5,46,21,44,22,55,55,66,99,73,69,51,0,47,70,87,8,45
QN37,Kew Gardens Hills,283,111,0,40,0,40,15,45,26,57,0,40,27,58,0,40,0,40,0,40,21,43,31,50,71,59,47,62,31,44,14,42,0,40
QN38,Pomonok-Flushing Heights-Hillcrest,176,100,0,37,0,37,43,70,0,37,0,37,28,56,0,37,15,42,0,37,0,37,15,41,66,61,0,37,9,37,0,37,0,37
QN41,Fresh Meadows-Utopia,79,54,8,28,0,27,0,27,0,27,0,27,0,27,17,35,0,27,17,34,0,27,0,27,0,27,6,26,18,35,0,27,13,27
QN42,Oakland Gardens,177,120,0,34,0,34,36,65,0,34,0,34,0,34,0,34,0,34,0,34,0,34,0,34,42,74,70,78,29,41,0,34,0,34
QN43,Bellerose,130,73,0,34,0,34,0,34,0,34,0,34,0,34,5,33,13,37,29,54,0,34,5,33,30,39,23,39,0,34,13,37,12,37
QN44,Glen Oaks-Floral Park-New Hyde Park,154,75,14,35,0,32,0,32,0,32,10,31,0,32,0,32,0,32,0,32,0,32,48,55,20,32,7,32,8,29,22,36,25,38
QN45,Douglas Manor-Douglaston-Little Neck,23,37,0,34,0,34,0,34,0,34,0,34,0,34,0,34,0,34,0,34,0,34,0,34,0,34,8,34,0,34,0,34,15,37
QN46,Bayside-Bayside Hills,213,114,0,51,7,51,0,51,0,51,33,68,51,75,6,51,0,51,11,53,0,51,51,84,0,51,11,52,24,56,7,51,12,50
QN47,Ft. Totten-Bay Terrace-Clearview,69,79,0,34,0,34,0,34,0,34,0,34,0,34,0,34,0,34,0,34,0,34,0,34,0,34,0,34,15,37,12,36,42,75
QN48,Auburndale,89,55,0,32,0,32,16,33,0,32,12,36,0,32,0,32,0,32,0,32,0,32,20,40,12,36,15,37,0,32,9,33,5,32
QN49,Whitestone,146,97,0,38,0,38,0,38,0,38,13,40,2,39,35,65,0,38,0,38,0,38,21,49,31,61,26,56,0,38,0,38,18,40
QN50,Elmhurst-Maspeth,69,50,0,34,9,36,11,36,0,34,0,34,10,33,0,34,0,34,0,34,0,34,10,36,0,34,11,33,9,37,9,35,0,34
QN51,Murray Hill,256,130,35,56,0,50,0,50,0,50,0,50,0,50,40,68,0,50,0,50,0,50,13,51,56,78,57,83,32,66,23,51,0,50
QN52,East Flushing,149,89,15,44,0,42,0,42,0,42,15,47,11,43,4,40,0,42,22,48,35,65,0,42,13,44,26,57,8,43,0,42,0,42
QN53,Woodhaven,690,162,13,53,44,74,8,54,0,54,51,63,29,57,60,68,28,60,21,59,32,58,112,78,126,92,42,58,78,66,36,58,10,52
QN54,Richmond Hill,624,141,0,60,27,68,13,59,34,64,19,62,54,65,14,60,29,58,32,70,93,91,63,61,44,63,58,59,64,74,51,62,29,59
QN55,South Ozone Park,1089,197,6,61,87,94,38,65,64,80,56,76,92,84,71,83,63,73,62,67,108,75,111,83,130,77,91,72,9,61,60,71,41,71
QN56,Ozone Park,304,119,20,45,0,36,0,36,7,36,26,52,0,36,8,37,23,42,6,35,7,34,13,38,47,50,128,93,0,36,7,36,12,38
